,country,year,cases,sex,age
14828,CF,1999,65,m,65+
14829,CF,2001,16,m,65+
14830,CF,2002,22,m,65+
14831,CF,2004,14,m,65+
14832,CF,2005,15,m,65+
14833,CF,2006,30,m,65+
14834,CF,2008,81,m,65+
14835,CG,1995,15,m,65+
14836,CG,1999,27,m,65+
14837,CG,2001,65,m,65+
14838,CG,2004,32,m,65+
14839,CG,2006,51,m,65+
14840,CG,2007,63,m,65+
14841,CG,2008,49,m,65+
14842,CH,1995,27,m,65+
14843,CH,1996,22,m,65+
14844,CH,1997,25,m,65+
14845,CH,1998,23,m,65+
14846,CH,1999,5,m,65+
14847,CH,2000,8,m,65+
14848,CH,2001,7,m,65+
14849,CH,2002,8,m,65+
14850,CH,2003,11,m,65+
14851,CH,2004,11,m,65+
14852,CH,2005,7,m,65+
14853,CH,2006,12,m,65+
14854,CH,2007,11,m,65+
14855,CH,2008,4,m,65+
14856,CI,1995,130,m,65+
14857,CI,1996,178,m,65+
14858,CI,1997,260,m,65+
14859,CI,1998,273,m,65+
14860,CI,1999,251,m,65+
14861,CI,2001,302,m,65+
14862,CI,2002,307,m,65+
14863,CI,2003,366,m,65+
14864,CI,2004,387,m,65+
14865,CI,2005,385,m,65+
14866,CI,2006,368,m,65+
14867,CI,2007,429,m,65+
14868,CI,2008,482,m,65+
14869,CK,1980,0,m,65+
14870,CK,1981,0,m,65+
14871,CK,1982,1,m,65+
14872,CK,1983,1,m,65+
14873,CK,1984,1,m,65+
14874,CK,1985,0,m,65+
14875,CK,1986,0,m,65+
14876,CK,1987,0,m,65+
14877,CK,1989,1,m,65+
14878,CK,1991,0,m,65+
14879,CK,1992,0,m,65+
14880,CK,1993,0,m,65+
14881,CK,1994,1,m,65+
14882,CK,1995,0,m,65+
14883,CK,1996,0,m,65+
14884,CK,1997,0,m,65+
14885,CK,1998,0,m,65+
14886,CK,2000,0,m,65+
14887,CK,2001,1,m,65+
14888,CK,2002,0,m,65+
14889,CK,2003,0,m,65+
14890,CK,2004,1,m,65+
14891,CK,2005,0,m,65+
14892,CK,2006,0,m,65+
14893,CL,1995,163,m,65+
14894,CL,1996,139,m,65+
14895,CL,1997,163,m,65+
14896,CL,1999,132,m,65+
14897,CL,2000,126,m,65+
14898,CL,2001,138,m,65+
14899,CL,2002,160,m,65+
14900,CL,2003,136,m,65+
14901,CL,2004,168,m,65+
14902,CL,2005,133,m,65+
14903,CL,2006,199,m,65+
14904,CL,2007,121,m,65+
14905,CL,2008,118,m,65+
14906,CM,1995,164,m,65+
14907,CM,1996,17,m,65+
14908,CM,1997,24,m,65+
14909,CM,1998,35,m,65+
14910,CM,1999,59,m,65+
14911,CM,2000,75,m,65+
14912,CM,2001,86,m,65+
14913,CM,2002,125,m,65+
14914,CM,2003,160,m,65+
14915,CM,2004,259,m,65+
14916,CM,2005,289,m,65+
14917,CM,2006,300,m,65+
14918,CM,2007,307,m,65+
14919,CM,2008,281,m,65+
14920,CN,1995,10130,m,65+
14921,CN,1996,13697,m,65+
14922,CN,1997,17041,m,65+
14923,CN,1998,20501,m,65+
14924,CN,1999,21367,m,65+
14925,CN,2000,21771,m,65+
14926,CN,2001,22799,m,65+
14927,CN,2002,22562,m,65+
14928,CN,2003,32027,m,65+
14929,CN,2004,50797,m,65+
14930,CN,2005,69779,m,65+
14931,CN,2006,68557,m,65+
14932,CN,2007,70376,m,65+
14933,CN,2008,69678,m,65+
14934,CO,1999,1210,m,65+
14935,CO,2000,746,m,65+
14936,CO,2001,653,m,65+
14937,CO,2002,662,m,65+
14938,CO,2003,761,m,65+
14939,CO,2004,737,m,65+
14940,CO,2005,695,m,65+
14941,CO,2006,766,m,65+
14942,CO,2007,786,m,65+
14943,CO,2008,797,m,65+
14944,CR,1995,22,m,65+
14945,CR,1996,15,m,65+
14946,CR,1997,45,m,65+
14947,CR,1998,36,m,65+
14948,CR,1999,73,m,65+
14949,CR,2000,49,m,65+
14950,CR,2001,36,m,65+
14951,CR,2002,38,m,65+
14952,CR,2003,33,m,65+
14953,CR,2004,43,m,65+
14954,CR,2005,34,m,65+
14955,CR,2006,24,m,65+
14956,CR,2007,31,m,65+
14957,CR,2008,29,m,65+
14958,CU,1995,156,m,65+
14959,CU,1996,138,m,65+
14960,CU,1997,116,m,65+
14961,CU,1998,102,m,65+
14962,CU,1999,100,m,65+
14963,CU,2000,75,m,65+
14964,CU,2001,67,m,65+
14965,CU,2002,77,m,65+
14966,CU,2003,78,m,65+
14967,CU,2004,50,m,65+
14968,CU,2005,51,m,65+
14969,CU,2006,50,m,65+
14970,CU,2008,53,m,65+
14971,CV,1997,10,m,65+
14972,CV,1998,9,m,65+
14973,CV,2001,1,m,65+
14974,CV,2002,2,m,65+
14975,CV,2003,8,m,65+
14976,CV,2004,7,m,65+
14977,CV,2005,8,m,65+
14978,CV,2006,4,m,65+
14979,CV,2007,6,m,65+
14980,CV,2008,6,m,65+
14981,CY,1995,2,m,65+
14982,CY,1996,0,m,65+
14983,CY,1998,1,m,65+
14984,CY,1999,0,m,65+
14985,CY,2002,2,m,65+
14986,CY,2003,1,m,65+
14987,CY,2004,1,m,65+
14988,CY,2005,1,m,65+
14989,CY,2006,0,m,65+
14990,CY,2007,0,m,65+
14991,CY,2008,0,m,65+
14992,CZ,1995,90,m,65+
14993,CZ,1996,90,m,65+
14994,CZ,1997,83,m,65+
14995,CZ,1998,95,m,65+
14996,CZ,1999,75,m,65+
14997,CZ,2000,59,m,65+
14998,CZ,2001,50,m,65+
14999,CZ,2002,40,m,65+
15000,CZ,2003,50,m,65+
15001,CZ,2004,35,m,65+
15002,CZ,2005,46,m,65+
15003,CZ,2006,25,m,65+
15004,CZ,2007,29,m,65+
15005,CZ,2008,32,m,65+
15006,DE,1995,625,m,65+
15007,DE,1996,607,m,65+
15008,DE,1997,509,m,65+
15009,DE,1998,538,m,65+
15010,DE,1999,449,m,65+
15011,DE,2001,119,m,65+
15012,DE,2002,101,m,65+
15013,DE,2003,155,m,65+
15014,DE,2004,198,m,65+
15015,DE,2005,167,m,65+
15016,DE,2006,199,m,65+
15017,DE,2007,362,m,65+
15018,DE,2008,148,m,65+
15019,DJ,1996,27,m,65+
15020,DJ,1997,23,m,65+
15021,DJ,1998,23,m,65+
15022,DJ,1999,22,m,65+
15023,DJ,2000,42,m,65+
15024,DJ,2001,23,m,65+
15025,DJ,2002,25,m,65+
15026,DJ,2003,24,m,65+
15027,DJ,2004,28,m,65+
15028,DJ,2005,29,m,65+
15029,DJ,2006,20,m,65+
15030,DJ,2007,23,m,65+
15031,DJ,2008,46,m,65+
15032,DK,1995,11,m,65+
15033,DK,1996,6,m,65+
15034,DK,1997,6,m,65+
15035,DK,1998,9,m,65+
15036,DK,1999,9,m,65+
15037,DK,2000,14,m,65+
15038,DK,2001,9,m,65+
15039,DK,2002,9,m,65+
15040,DK,2003,9,m,65+
15041,DK,2004,12,m,65+
15042,DK,2005,7,m,65+
15043,DK,2006,8,m,65+
15044,DK,2007,6,m,65+
15045,DK,2008,8,m,65+
15046,DM,1996,0,m,65+
15047,DM,1997,1,m,65+
15048,DM,1998,0,m,65+
15049,DM,2006,1,m,65+
15050,DM,2007,0,m,65+
15051,DM,2008,0,m,65+
15052,DO,1996,42,m,65+
15053,DO,1997,81,m,65+
15054,DO,1998,50,m,65+
15055,DO,1999,183,m,65+
15056,DO,2000,113,m,65+
15057,DO,2002,71,m,65+
15058,DO,2003,112,m,65+
15059,DO,2004,104,m,65+
15060,DO,2005,105,m,65+
15061,DO,2006,92,m,65+
15062,DO,2007,85,m,65+
15063,DO,2008,105,m,65+
15064,DZ,1997,396,m,65+
15065,DZ,1999,315,m,65+
15066,DZ,2000,299,m,65+
15067,DZ,2001,390,m,65+
15068,DZ,2002,280,m,65+
15069,DZ,2003,328,m,65+
15070,DZ,2004,373,m,65+
15071,DZ,2005,426,m,65+
15072,DZ,2006,360,m,65+
15073,DZ,2007,407,m,65+
15074,DZ,2008,463,m,65+
15075,EC,2001,116,m,65+
15076,EC,2003,96,m,65+
15077,EC,2004,153,m,65+
15078,EC,2005,159,m,65+
15079,EC,2006,183,m,65+
15080,EC,2007,227,m,65+
15081,EC,2008,202,m,65+
15082,EE,1996,19,m,65+
15083,EE,1997,17,m,65+
15084,EE,1998,22,m,65+
15085,EE,1999,17,m,65+
15086,EE,2000,15,m,65+
15087,EE,2001,14,m,65+
15088,EE,2002,7,m,65+
15089,EE,2003,18,m,65+
15090,EE,2004,11,m,65+
15091,EE,2005,7,m,65+
15092,EE,2006,7,m,65+
15093,EE,2007,12,m,65+
15094,EE,2008,13,m,65+
15095,EG,1995,160,m,65+
15096,EG,1996,154,m,65+
15097,EG,1997,142,m,65+
15098,EG,1998,174,m,65+
15099,EG,1999,170,m,65+
15100,EG,2000,158,m,65+
15101,EG,2001,159,m,65+
15102,EG,2002,171,m,65+
15103,EG,2003,195,m,65+
15104,EG,2004,204,m,65+
15105,EG,2005,123,m,65+
15106,EG,2006,136,m,65+
15107,EG,2007,214,m,65+
15108,EG,2008,242,m,65+
15109,ER,1997,4,m,65+
15110,ER,1998,10,m,65+
15111,ER,1999,17,m,65+
15112,ER,2000,20,m,65+
15113,ER,2001,21,m,65+
15114,ER,2002,23,m,65+
15115,ER,2003,36,m,65+
15116,ER,2004,29,m,65+
15117,ER,2005,39,m,65+
15118,ER,2006,36,m,65+
15119,ER,2007,44,m,65+
15120,ES,1995,228,m,65+
15121,ES,1998,205,m,65+
15122,ES,2001,232,m,65+
15123,ES,2002,337,m,65+
15124,ES,2003,222,m,65+
15125,ES,2004,227,m,65+
15126,ES,2005,230,m,65+
15127,ES,2006,175,m,65+
15128,ES,2007,191,m,65+
15129,ES,2008,200,m,65+
15130,ET,1995,51,m,65+
15131,ET,1996,71,m,65+
15132,ET,1997,193,m,65+
15133,ET,1998,171,m,65+
15134,ET,1999,230,m,65+
15135,ET,2000,397,m,65+
15136,ET,2001,354,m,65+
15137,ET,2002,372,m,65+
15138,ET,2003,483,m,65+
15139,ET,2004,456,m,65+
15140,ET,2005,475,m,65+
15141,ET,2006,521,m,65+
15142,ET,2007,559,m,65+
15143,ET,2008,685,m,65+
15144,FI,1995,61,m,65+
15145,FI,1996,77,m,65+
15146,FI,1997,53,m,65+
15147,FI,1998,63,m,65+
15148,FI,1999,53,m,65+
15149,FI,2000,53,m,65+
15150,FI,2001,43,m,65+
15151,FI,2002,36,m,65+
15152,FI,2003,29,m,65+
15153,FI,2004,33,m,65+
15154,FI,2005,25,m,65+
15155,FI,2006,20,m,65+
15156,FI,2007,24,m,65+
15157,FI,2008,35,m,65+
15158,FJ,1994,3,m,65+
15159,FJ,1995,3,m,65+
15160,FJ,1996,2,m,65+
15161,FJ,1997,2,m,65+
15162,FJ,1998,2,m,65+
15163,FJ,1999,3,m,65+
15164,FJ,2000,2,m,65+
15165,FJ,2001,2,m,65+
15166,FJ,2002,2,m,65+
15167,FJ,2003,6,m,65+
15168,FJ,2004,2,m,65+
15169,FJ,2005,6,m,65+
15170,FJ,2006,4,m,65+
15171,FJ,2007,4,m,65+
15172,FJ,2008,4,m,65+
15173,FM,1995,0,m,65+
15174,FM,1996,0,m,65+
15175,FM,1997,0,m,65+
15176,FM,1998,5,m,65+
15177,FM,2000,1,m,65+
15178,FM,2001,0,m,65+
15179,FM,2002,0,m,65+
15180,FM,2003,1,m,65+
15181,FM,2004,1,m,65+
15182,FM,2006,1,m,65+
15183,FM,2007,0,m,65+
15184,FM,2008,0,m,65+
15185,FR,1995,496,m,65+
15186,FR,1996,475,m,65+
15187,FR,1997,343,m,65+
15188,FR,1999,318,m,65+
15189,FR,2000,244,m,65+
15190,FR,2001,211,m,65+
15191,FR,2002,180,m,65+
15192,FR,2003,210,m,65+
15193,FR,2004,216,m,65+
15194,FR,2005,205,m,65+
15195,FR,2006,278,m,65+
15196,FR,2007,273,m,65+
15197,FR,2008,175,m,65+
15198,GA,1995,15,m,65+
15199,GA,1996,2,m,65+
15200,GA,1998,32,m,65+
15201,GA,1999,32,m,65+
15202,GA,2001,46,m,65+
15203,GA,2002,40,m,65+
15204,GA,2003,22,m,65+
15205,GA,2004,50,m,65+
15206,GA,2005,25,m,65+
15207,GA,2006,23,m,65+
15208,GA,2008,39,m,65+
15209,GB,1997,107,m,65+
15210,GB,1998,225,m,65+
15211,GB,1999,126,m,65+
15212,GB,2000,138,m,65+
15213,GB,2001,117,m,65+
15214,GB,2002,153,m,65+
15215,GB,2003,92,m,65+
15216,GB,2004,94,m,65+
15217,GB,2005,124,m,65+
15218,GB,2006,191,m,65+
15219,GB,2007,202,m,65+
15220,GB,2008,99,m,65+
15221,GD,1997,0,m,65+
15222,GD,1998,0,m,65+
15223,GD,1999,0,m,65+
15224,GD,2006,0,m,65+
15225,GD,2007,1,m,65+
15226,GD,2008,1,m,65+
15227,GE,1995,12,m,65+
15228,GE,1996,16,m,65+
15229,GE,1997,16,m,65+
15230,GE,1998,19,m,65+
15231,GE,1999,23,m,65+
15232,GE,2000,28,m,65+
15233,GE,2001,46,m,65+
15234,GE,2002,42,m,65+
15235,GE,2003,53,m,65+
15236,GE,2004,66,m,65+
15237,GE,2005,60,m,65+
15238,GE,2006,72,m,65+
15239,GE,2007,75,m,65+
15240,GE,2008,347,m,65+
15241,GH,1995,112,m,65+
15242,GH,1996,157,m,65+
15243,GH,1997,294,m,65+
15244,GH,1998,487,m,65+
15245,GH,1999,389,m,65+
15246,GH,2000,426,m,65+
15247,GH,2001,460,m,65+
15248,GH,2002,429,m,65+
15249,GH,2003,441,m,65+
15250,GH,2004,413,m,65+
15251,GH,2005,414,m,65+
15252,GH,2006,443,m,65+
15253,GH,2007,506,m,65+
15254,GM,1995,24,m,65+
15255,GM,1996,48,m,65+
15256,GM,1997,37,m,65+
15257,GM,1998,35,m,65+
15258,GM,1999,39,m,65+
15259,GM,2002,37,m,65+
15260,GM,2003,31,m,65+
15261,GM,2004,23,m,65+
15262,GM,2005,44,m,65+
15263,GM,2006,56,m,65+
15264,GM,2008,34,m,65+
15265,GN,1995,61,m,65+
15266,GN,1996,104,m,65+
15267,GN,1997,100,m,65+
15268,GN,1998,117,m,65+
15269,GN,1999,104,m,65+
15270,GN,2000,103,m,65+
15271,GN,2001,154,m,65+
15272,GN,2002,149,m,65+
15273,GN,2003,134,m,65+
15274,GN,2004,135,m,65+
15275,GN,2005,130,m,65+
15276,GN,2006,162,m,65+
15277,GN,2007,204,m,65+
15278,GN,2008,198,m,65+
15279,GQ,1995,7,m,65+
15280,GQ,1997,4,m,65+
15281,GQ,1998,11,m,65+
15282,GQ,2004,15,m,65+
15283,GQ,2008,11,m,65+
15284,GR,1997,47,m,65+
15285,GR,1998,47,m,65+
15286,GR,1999,27,m,65+
15287,GR,2000,46,m,65+
15288,GR,2001,37,m,65+
15289,GR,2002,10,m,65+
15290,GR,2003,36,m,65+
15291,GR,2004,34,m,65+
15292,GR,2005,23,m,65+
15293,GR,2006,27,m,65+
15294,GR,2007,54,m,65+
15295,GR,2008,9,m,65+
15296,GT,1995,139,m,65+
15297,GT,1996,142,m,65+
15298,GT,1997,150,m,65+
15299,GT,1998,152,m,65+
15300,GT,1999,158,m,65+
15301,GT,2000,140,m,65+
15302,GT,2001,97,m,65+
15303,GT,2002,146,m,65+
15304,GT,2003,128,m,65+
15305,GT,2004,129,m,65+
15306,GT,2005,115,m,65+
15307,GT,2007,155,m,65+
15308,GT,2008,167,m,65+
15309,GU,2000,9,m,65+
15310,GU,2001,6,m,65+
15311,GU,2002,4,m,65+
15312,GU,2003,5,m,65+
15313,GU,2004,3,m,65+
15314,GU,2005,4,m,65+
15315,GU,2006,6,m,65+
15316,GU,2007,0,m,65+
15317,GU,2008,4,m,65+
15318,GW,1996,36,m,65+
15319,GW,2000,19,m,65+
15320,GW,2002,34,m,65+
15321,GW,2003,27,m,65+
15322,GW,2004,51,m,65+
15323,GW,2005,42,m,65+
15324,GW,2006,24,m,65+
15325,GW,2008,30,m,65+
15326,GY,1995,7,m,65+
15327,GY,1996,7,m,65+
15328,GY,1997,8,m,65+
15329,GY,1998,12,m,65+
15330,GY,2000,9,m,65+
15331,GY,2001,1,m,65+
15332,GY,2002,23,m,65+
15333,GY,2003,13,m,65+
15334,GY,2004,4,m,65+
15335,GY,2005,20,m,65+
15336,GY,2006,5,m,65+
15337,GY,2007,8,m,65+
15338,GY,2008,11,m,65+
15339,HK,1997,593,m,65+
15340,HK,1999,432,m,65+
15341,HK,2000,578,m,65+
15342,HK,2001,519,m,65+
15343,HK,2002,543,m,65+
15344,HK,2003,472,m,65+
15345,HK,2004,477,m,65+
15346,HK,2005,453,m,65+
15347,HK,2006,439,m,65+
15348,HK,2007,425,m,65+
15349,HK,2008,414,m,65+
15350,HN,1995,58,m,65+
15351,HN,1996,21,m,65+
15352,HN,1997,28,m,65+
15353,HN,1998,50,m,65+
15354,HN,1999,52,m,65+
15355,HN,2000,43,m,65+
15356,HN,2001,27,m,65+
15357,HN,2002,24,m,65+
15358,HN,2003,17,m,65+
15359,HN,2004,18,m,65+
15360,HN,2005,152,m,65+
15361,HN,2006,147,m,65+
15362,HN,2007,180,m,65+
15363,HN,2008,174,m,65+
15364,HR,1995,141,m,65+
15365,HR,1997,117,m,65+
15366,HR,1998,129,m,65+
15367,HR,1999,45,m,65+
15368,HR,2001,64,m,65+
15369,HR,2002,43,m,65+
15370,HR,2003,60,m,65+
15371,HR,2004,53,m,65+
15372,HR,2005,34,m,65+
15373,HR,2006,48,m,65+
15374,HR,2008,47,m,65+
15375,HT,1996,97,m,65+
15376,HT,1997,162,m,65+
15377,HT,1998,142,m,65+
15378,HT,1999,145,m,65+
15379,HT,2000,118,m,65+
15380,HT,2001,112,m,65+
15381,HT,2002,148,m,65+
15382,HT,2003,147,m,65+
15383,HT,2004,176,m,65+
15384,HT,2005,156,m,65+
15385,HT,2006,174,m,65+
15386,HT,2007,192,m,65+
15387,HT,2008,175,m,65+
15388,HU,1996,105,m,65+
15389,HU,1997,69,m,65+
15390,HU,1998,59,m,65+
15391,HU,1999,47,m,65+
15392,HU,2000,27,m,65+
15393,HU,2001,42,m,65+
15394,HU,2002,39,m,65+
15395,HU,2003,38,m,65+
15396,HU,2004,63,m,65+
15397,HU,2005,39,m,65+
15398,HU,2006,33,m,65+
15399,HU,2007,35,m,65+
15400,HU,2008,24,m,65+
15401,ID,1995,109,m,65+
15402,ID,1996,510,m,65+
15403,ID,1997,753,m,65+
15404,ID,1998,1517,m,65+
15405,ID,1999,1697,m,65+
15406,ID,2001,1914,m,65+
15407,ID,2002,2891,m,65+
15408,ID,2003,3615,m,65+
15409,ID,2004,5197,m,65+
15410,ID,2005,6390,m,65+
15411,ID,2006,7348,m,65+
15412,ID,2007,6762,m,65+
15413,ID,2008,6831,m,65+
15414,IE,1998,19,m,65+
15415,IE,1999,19,m,65+
15416,IE,2000,12,m,65+
15417,IE,2001,7,m,65+
15418,IE,2002,6,m,65+
15419,IE,2003,11,m,65+
15420,IE,2004,10,m,65+
15421,IE,2005,6,m,65+
15422,IE,2006,13,m,65+
15423,IE,2007,26,m,65+
15424,IE,2008,13,m,65+
15425,IL,1996,33,m,65+
15426,IL,1997,43,m,65+
15427,IL,1998,30,m,65+
15428,IL,1999,27,m,65+
15429,IL,2000,31,m,65+
15430,IL,2001,42,m,65+
15431,IL,2002,23,m,65+
15432,IL,2003,25,m,65+
15433,IL,2004,16,m,65+
15434,IL,2005,14,m,65+
15435,IL,2006,10,m,65+
15436,IL,2007,17,m,65+
15437,IL,2008,25,m,65+
15438,IN,1995,68,m,65+
15439,IN,1996,213,m,65+
15440,IN,1997,245,m,65+
15441,IN,1998,419,m,65+
15442,IN,1999,1982,m,65+
15443,IN,2000,8534,m,65+
15444,IN,2001,7779,m,65+
15445,IN,2002,14960,m,65+
15446,IN,2003,18018,m,65+
15447,IN,2004,22388,m,65+
15448,IN,2005,24726,m,65+
15449,IN,2006,28716,m,65+
15450,IN,2007,31922,m,65+
15451,IN,2008,36079,m,65+
15452,IQ,1995,271,m,65+
15453,IQ,1997,208,m,65+
15454,IQ,1998,242,m,65+
15455,IQ,1999,376,m,65+
15456,IQ,2000,101,m,65+
15457,IQ,2001,142,m,65+
15458,IQ,2002,158,m,65+
15459,IQ,2003,143,m,65+
15460,IQ,2004,125,m,65+
15461,IQ,2005,148,m,65+
15462,IQ,2006,107,m,65+
15463,IQ,2007,126,m,65+
15464,IQ,2008,147,m,65+
15465,IR,1995,921,m,65+
15466,IR,1996,577,m,65+
15467,IR,1997,608,m,65+
15468,IR,1998,579,m,65+
15469,IR,1999,591,m,65+
15470,IR,2000,642,m,65+
15471,IR,2001,649,m,65+
15472,IR,2002,668,m,65+
15473,IR,2003,673,m,65+
15474,IR,2004,640,m,65+
15475,IR,2005,630,m,65+
15476,IR,2006,686,m,65+
15477,IR,2007,680,m,65+
15478,IR,2008,706,m,65+
15479,IS,1995,1,m,65+
15480,IS,1997,1,m,65+
15481,IS,1998,0,m,65+
15482,IS,2001,1,m,65+
15483,IS,2002,0,m,65+
15484,IS,2003,1,m,65+
15485,IS,2004,0,m,65+
15486,IS,2005,1,m,65+
15487,IS,2006,1,m,65+
15488,IS,2007,0,m,65+
15489,IS,2008,0,m,65+
15490,IT,1995,289,m,65+
15491,IT,1996,319,m,65+
15492,IT,1997,381,m,65+
15493,IT,1998,429,m,65+
15494,IT,1999,247,m,65+
15495,IT,2000,112,m,65+
15496,IT,2001,99,m,65+
15497,IT,2002,134,m,65+
15498,IT,2003,146,m,65+
15499,IT,2004,123,m,65+
15500,IT,2005,115,m,65+
15501,IT,2006,152,m,65+
15502,IT,2007,106,m,65+
15503,IT,2008,104,m,65+
15504,JM,1995,9,m,65+
15505,JM,1996,3,m,65+
15506,JM,1997,1,m,65+
15507,JM,1998,7,m,65+
15508,JM,1999,6,m,65+
15509,JM,2000,5,m,65+
15510,JM,2001,1,m,65+
15511,JM,2002,4,m,65+
15512,JM,2003,6,m,65+
15513,JM,2004,10,m,65+
15514,JM,2005,7,m,65+
15515,JM,2006,9,m,65+
15516,JM,2007,3,m,65+
15517,JM,2008,5,m,65+
15518,JO,1995,11,m,65+
15519,JO,1996,9,m,65+
15520,JO,1997,22,m,65+
15521,JO,1998,6,m,65+
15522,JO,1999,2,m,65+
15523,JO,2000,2,m,65+
15524,JO,2001,7,m,65+
15525,JO,2002,5,m,65+
15526,JO,2003,0,m,65+
15527,JO,2004,0,m,65+
15528,JO,2005,5,m,65+
15529,JO,2006,10,m,65+
15530,JO,2007,5,m,65+
15531,JO,2008,5,m,65+
15532,JP,1995,4089,m,65+
15533,JP,1996,3639,m,65+
15534,JP,1997,4055,m,65+
15535,JP,1998,3545,m,65+
15536,JP,1999,4117,m,65+
15537,JP,2000,3816,m,65+
15538,JP,2001,3840,m,65+
15539,JP,2002,3747,m,65+
15540,JP,2003,3731,m,65+
15541,JP,2004,3759,m,65+
15542,JP,2005,3867,m,65+
15543,JP,2006,3728,m,65+
15544,JP,2007,3678,m,65+
15545,JP,2008,3482,m,65+
15546,KE,1995,296,m,65+
15547,KE,1996,311,m,65+
15548,KE,1997,284,m,65+
15549,KE,1998,382,m,65+
15550,KE,1999,405,m,65+
15551,KE,2000,414,m,65+
15552,KE,2001,443,m,65+
15553,KE,2002,433,m,65+
15554,KE,2003,567,m,65+
15555,KE,2004,576,m,65+
15556,KE,2005,590,m,65+
15557,KE,2006,645,m,65+
15558,KE,2007,601,m,65+
15559,KE,2008,583,m,65+
15560,KG,1995,30,m,65+
15561,KG,1996,40,m,65+
15562,KG,1997,38,m,65+
15563,KG,1998,21,m,65+
15564,KG,1999,49,m,65+
15565,KG,2000,46,m,65+
15566,KG,2001,44,m,65+
15567,KG,2002,45,m,65+
15568,KG,2003,70,m,65+
15569,KG,2004,69,m,65+
15570,KG,2005,84,m,65+
15571,KG,2006,75,m,65+
15572,KG,2007,63,m,65+
15573,KG,2008,53,m,65+
15574,KH,1995,707,m,65+
15575,KH,1996,726,m,65+
15576,KH,1998,924,m,65+
15577,KH,1999,1089,m,65+
15578,KH,2000,1058,m,65+
15579,KH,2001,1037,m,65+
15580,KH,2002,1432,m,65+
15581,KH,2003,1487,m,65+
15582,KH,2004,1538,m,65+
15583,KH,2005,1811,m,65+
15584,KH,2006,1665,m,65+
15585,KH,2007,1644,m,65+
15586,KH,2008,1683,m,65+
15587,KI,1996,2,m,65+
15588,KI,1997,1,m,65+
15589,KI,1998,1,m,65+
15590,KI,1999,3,m,65+
15591,KI,2000,2,m,65+
15592,KI,2001,3,m,65+
15593,KI,2003,0,m,65+
15594,KI,2004,3,m,65+
15595,KI,2005,1,m,65+
15596,KI,2006,7,m,65+
15597,KI,2007,3,m,65+
15598,KI,2008,5,m,65+
15599,KM,1995,4,m,65+
15600,KM,1996,8,m,65+
15601,KM,1998,0,m,65+
15602,KM,2000,4,m,65+
15603,KM,2001,5,m,65+
15604,KM,2002,3,m,65+
15605,KM,2003,3,m,65+
15606,KM,2005,4,m,65+
15607,KM,2006,1,m,65+
15608,KM,2008,5,m,65+
15609,KN,1996,0,m,65+
15610,KN,1998,0,m,65+
15611,KN,2008,0,m,65+
15612,KP,1997,240,m,65+
15613,KP,1998,25,m,65+
15614,KP,1999,30,m,65+
15615,KP,2000,651,m,65+
15616,KP,2001,606,m,65+
15617,KP,2002,745,m,65+
15618,KP,2003,634,m,65+
15619,KP,2004,460,m,65+
15620,KP,2005,485,m,65+
15621,KP,2006,591,m,65+
15622,KP,2007,674,m,65+
15623,KP,2008,948,m,65+
15624,KR,1995,1225,m,65+
15625,KR,1996,1116,m,65+
15626,KR,1997,1099,m,65+
15627,KR,1998,1119,m,65+
15628,KR,1999,1136,m,65+
15629,KR,2000,901,m,65+
15630,KR,2001,1361,m,65+
15631,KR,2002,1390,m,65+
15632,KR,2003,1472,m,65+
15633,KR,2004,1595,m,65+
15634,KR,2005,1669,m,65+
15635,KR,2006,1698,m,65+
15636,KR,2007,1684,m,65+
15637,KR,2008,1848,m,65+
15638,KW,1995,0,m,65+
15639,KW,1996,1,m,65+
15640,KW,1997,7,m,65+
15641,KW,1998,5,m,65+
15642,KW,1999,4,m,65+
15643,KW,2000,5,m,65+
15644,KW,2001,6,m,65+
15645,KW,2002,3,m,65+
15646,KW,2003,5,m,65+
15647,KW,2004,7,m,65+
15648,KW,2005,3,m,65+
15649,KW,2006,3,m,65+
15650,KW,2007,5,m,65+
15651,KW,2008,9,m,65+
15652,KY,1998,1,m,65+
15653,KY,1999,0,m,65+
15654,KY,2000,0,m,65+
15655,KY,2001,0,m,65+
15656,KY,2003,0,m,65+
15657,KY,2004,0,m,65+
15658,KY,2006,0,m,65+
15659,KY,2007,0,m,65+
15660,KZ,1997,211,m,65+
15661,KZ,1998,78,m,65+
15662,KZ,1999,165,m,65+
15663,KZ,2000,218,m,65+
15664,KZ,2001,211,m,65+
15665,KZ,2002,212,m,65+
15666,KZ,2004,196,m,65+
15667,KZ,2005,175,m,65+
15668,KZ,2006,169,m,65+
15669,KZ,2007,150,m,65+
15670,KZ,2008,160,m,65+
15671,LA,1995,55,m,65+
15672,LA,1996,84,m,65+
15673,LA,1997,124,m,65+
15674,LA,1998,152,m,65+
15675,LA,1999,191,m,65+
15676,LA,2000,176,m,65+
15677,LA,2001,164,m,65+
15678,LA,2002,185,m,65+
15679,LA,2003,196,m,65+
15680,LA,2004,268,m,65+
15681,LA,2005,352,m,65+
15682,LA,2006,354,m,65+
15683,LA,2007,350,m,65+
15684,LA,2008,373,m,65+
15685,LB,1995,10,m,65+
15686,LB,1996,19,m,65+
15687,LB,1997,17,m,65+
15688,LB,1998,17,m,65+
15689,LB,1999,11,m,65+
15690,LB,2000,14,m,65+
15691,LB,2001,8,m,65+
